path,line,metric_name_as_stored,definition,unit,center_statistic,aggregation_level,duration,sampling_frame_rate,experimental_simulation_unit,source_type,compatible_canonical_metric,conversion_allowed,conversion_reason,ambiguity_status
research/paper_review/literature_survey_expanded_targets.csv,33,speed,"larval_asyn_2017_a53t_drug_1000,""Alpha-synuclein electrical activity and larval locomotion"",2017,alpha_synuclein,""Larval crawling assay with chemical treatment"",crawling_speed_mm_min,78.8,mm/min,SEM,6.73,6,larva,larval,not_reported,yes,PMC7",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/literature_survey_expanded_targets.csv,33,speed,"larval_asyn_2017_a53t_drug_1000,""Alpha-synuclein electrical activity and larval locomotion"",2017,alpha_synuclein,""Larval crawling assay with chemical treatment"",crawling_speed_mm_min,78.8,mm/min,SEM,6.73,6,larva,larval,not_reported,yes,PMC7",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/literature_survey_expanded_targets.csv,34,climbing,"gba_asyn_2018_climbing,""GBA deficiency enhances alpha-synuclein toxicity in Drosophila"",2018,alpha_synuclein_gba,""Negative geotaxis and activity assays"",climbing_score,,percent,SEM,,not_reported,fly,adult_not_reported,not_reported,yes,PMC58",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/literature_survey_expanded_targets.csv,34,geotaxis,"gba_asyn_2018_climbing,""GBA deficiency enhances alpha-synuclein toxicity in Drosophila"",2018,alpha_synuclein_gba,""Negative geotaxis and activity assays"",climbing_score,,percent,SEM,,not_reported,fly,adult_not_reported,not_reported,yes,PMC58",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,geotactic_index,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/literature_survey_expanded_targets.csv,34,activity,"gba_asyn_2018_climbing,""GBA deficiency enhances alpha-synuclein toxicity in Drosophila"",2018,alpha_synuclein_gba,""Negative geotaxis and activity assays"",climbing_score,,percent,SEM,,not_reported,fly,adult_not_reported,not_reported,yes,PMC58",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/literature_survey_expanded_targets.csv,34,climbing,"gba_asyn_2018_climbing,""GBA deficiency enhances alpha-synuclein toxicity in Drosophila"",2018,alpha_synuclein_gba,""Negative geotaxis and activity assays"",climbing_score,,percent,SEM,,not_reported,fly,adult_not_reported,not_reported,yes,PMC58",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/literature_survey_expanded_targets.csv,34,climbing,"gba_asyn_2018_climbing,""GBA deficiency enhances alpha-synuclein toxicity in Drosophila"",2018,alpha_synuclein_gba,""Negative geotaxis and activity assays"",climbing_score,,percent,SEM,,not_reported,fly,adult_not_reported,not_reported,yes,PMC58",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/literature_survey_expanded_targets.csv,34,activity,"gba_asyn_2018_climbing,""GBA deficiency enhances alpha-synuclein toxicity in Drosophila"",2018,alpha_synuclein_gba,""Negative geotaxis and activity assays"",climbing_score,,percent,SEM,,not_reported,fly,adult_not_reported,not_reported,yes,PMC58",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/literature_survey_expanded_targets.csv,34,speed,"gba_asyn_2018_climbing,""GBA deficiency enhances alpha-synuclein toxicity in Drosophila"",2018,alpha_synuclein_gba,""Negative geotaxis and activity assays"",climbing_score,,percent,SEM,,not_reported,fly,adult_not_reported,not_reported,yes,PMC58",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/literature_survey_expanded_targets.csv,34,speed,"gba_asyn_2018_climbing,""GBA deficiency enhances alpha-synuclein toxicity in Drosophila"",2018,alpha_synuclein_gba,""Negative geotaxis and activity assays"",climbing_score,,percent,SEM,,not_reported,fly,adult_not_reported,not_reported,yes,PMC58",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/literature_survey_expanded_targets.csv,36,climbing,"asyn_2012_climbing_assay,""A novel sensitive assay for behavioral defects in Parkinson's disease model Drosophila"",2012,alpha_synuclein,""Negative geotaxis climbing assay"",climbing_score,,percent,NOT_REPORTED,,not_reported,fly,adult_not_repor",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/literature_survey_expanded_targets.csv,36,geotaxis,"asyn_2012_climbing_assay,""A novel sensitive assay for behavioral defects in Parkinson's disease model Drosophila"",2012,alpha_synuclein,""Negative geotaxis climbing assay"",climbing_score,,percent,NOT_REPORTED,,not_reported,fly,adult_not_repor",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,geotactic_index,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/literature_survey_expanded_targets.csv,36,climbing,"asyn_2012_climbing_assay,""A novel sensitive assay for behavioral defects in Parkinson's disease model Drosophila"",2012,alpha_synuclein,""Negative geotaxis climbing assay"",climbing_score,,percent,NOT_REPORTED,,not_reported,fly,adult_not_repor",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/literature_survey_expanded_targets.csv,36,climbing,"asyn_2012_climbing_assay,""A novel sensitive assay for behavioral defects in Parkinson's disease model Drosophila"",2012,alpha_synuclein,""Negative geotaxis climbing assay"",climbing_score,,percent,NOT_REPORTED,,not_reported,fly,adult_not_repor",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/literature_survey_expanded_targets.csv,36,Climbing,"asyn_2012_climbing_assay,""A novel sensitive assay for behavioral defects in Parkinson's disease model Drosophila"",2012,alpha_synuclein,""Negative geotaxis climbing assay"",climbing_score,,percent,NOT_REPORTED,,not_reported,fly,adult_not_repor",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/literature_survey_expanded_targets.csv,36,climbing,"asyn_2012_climbing_assay,""A novel sensitive assay for behavioral defects in Parkinson's disease model Drosophila"",2012,alpha_synuclein,""Negative geotaxis climbing assay"",climbing_score,,percent,NOT_REPORTED,,not_reported,fly,adult_not_repor",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/literature_survey_expanded_targets.csv,36,speed,"asyn_2012_climbing_assay,""A novel sensitive assay for behavioral defects in Parkinson's disease model Drosophila"",2012,alpha_synuclein,""Negative geotaxis climbing assay"",climbing_score,,percent,NOT_REPORTED,,not_reported,fly,adult_not_repor",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/manual_source_review_2026-08-30.md,23,speed,"| Riemensperger 2011 dopamine deficiency | Candidate speed target | `PENDING_HUMAN_SIGNOFF` | Figure 2A reports spontaneous open-arena walking speed as median values. The candidate value 7.8 mm/s is a median, not a mean, and there is no app",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/manual_source_review_2026-08-30.md,23,speed,"| Riemensperger 2011 dopamine deficiency | Candidate speed target | `PENDING_HUMAN_SIGNOFF` | Figure 2A reports spontaneous open-arena walking speed as median values. The candidate value 7.8 mm/s is a median, not a mean, and there is no app",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/manual_source_review_2026-08-30.md,23,mean_planar_speed_mm_s,"| Riemensperger 2011 dopamine deficiency | Candidate speed target | `PENDING_HUMAN_SIGNOFF` | Figure 2A reports spontaneous open-arena walking speed as median values. The candidate value 7.8 mm/s is a median, not a mean, and there is no app",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,mean_planar_speed_mm_s,false,canonical metric token,EXACTLY_DEFINED
research/paper_review/manual_source_review_2026-08-30.md,24,speed,| Pokrzywa 2017 alpha-synuclein FlyTracker | Candidate speed evidence | `PENDING_HUMAN_SIGNOFF` | The paper reports mean velocity decline from 5.6 to 2.5 mm/s for alpha-synuclein and 6.0 to 5.0 mm/s for controls over the first three weeks. ,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/manual_source_review_2026-08-30.md,25,distance,| Pozo 2022 Pink1B9 distance/activity | Candidate distance evidence only | `PENDING_HUMAN_SIGNOFF` for distance; `NOT_COMPARABLE` for activity time | The paper reports 28-day open-field distance and activity time. Distance may be a holdout ,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,25,activity,| Pozo 2022 Pink1B9 distance/activity | Candidate distance evidence only | `PENDING_HUMAN_SIGNOFF` for distance; `NOT_COMPARABLE` for activity time | The paper reports 28-day open-field distance and activity time. Distance may be a holdout ,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,25,distance,| Pozo 2022 Pink1B9 distance/activity | Candidate distance evidence only | `PENDING_HUMAN_SIGNOFF` for distance; `NOT_COMPARABLE` for activity time | The paper reports 28-day open-field distance and activity time. Distance may be a holdout ,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,25,distance,| Pozo 2022 Pink1B9 distance/activity | Candidate distance evidence only | `PENDING_HUMAN_SIGNOFF` for distance; `NOT_COMPARABLE` for activity time | The paper reports 28-day open-field distance and activity time. Distance may be a holdout ,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,25,activity,| Pozo 2022 Pink1B9 distance/activity | Candidate distance evidence only | `PENDING_HUMAN_SIGNOFF` for distance; `NOT_COMPARABLE` for activity time | The paper reports 28-day open-field distance and activity time. Distance may be a holdout ,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,25,distance,| Pozo 2022 Pink1B9 distance/activity | Candidate distance evidence only | `PENDING_HUMAN_SIGNOFF` for distance; `NOT_COMPARABLE` for activity time | The paper reports 28-day open-field distance and activity time. Distance may be a holdout ,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,25,activity,| Pozo 2022 Pink1B9 distance/activity | Candidate distance evidence only | `PENDING_HUMAN_SIGNOFF` for distance; `NOT_COMPARABLE` for activity time | The paper reports 28-day open-field distance and activity time. Distance may be a holdout ,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,25,Distance,| Pozo 2022 Pink1B9 distance/activity | Candidate distance evidence only | `PENDING_HUMAN_SIGNOFF` for distance; `NOT_COMPARABLE` for activity time | The paper reports 28-day open-field distance and activity time. Distance may be a holdout ,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,25,Activity,| Pozo 2022 Pink1B9 distance/activity | Candidate distance evidence only | `PENDING_HUMAN_SIGNOFF` for distance; `NOT_COMPARABLE` for activity time | The paper reports 28-day open-field distance and activity time. Distance may be a holdout ,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,25,speed,| Pozo 2022 Pink1B9 distance/activity | Candidate distance evidence only | `PENDING_HUMAN_SIGNOFF` for distance; `NOT_COMPARABLE` for activity time | The paper reports 28-day open-field distance and activity time. Distance may be a holdout ,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/manual_source_review_2026-08-30.md,26,speed,| Dumitrescu 2023 parkin RNAi DAM | Not a speed target | `NOT_COMPARABLE` | DAM beam-break activity is not equivalent to FlyGym planar walking speed. It may be qualitative/validation context only. |,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/manual_source_review_2026-08-30.md,26,activity,| Dumitrescu 2023 parkin RNAi DAM | Not a speed target | `NOT_COMPARABLE` | DAM beam-break activity is not equivalent to FlyGym planar walking speed. It may be qualitative/validation context only. |,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,26,speed,| Dumitrescu 2023 parkin RNAi DAM | Not a speed target | `NOT_COMPARABLE` | DAM beam-break activity is not equivalent to FlyGym planar walking speed. It may be qualitative/validation context only. |,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/manual_source_review_2026-08-30.md,27,climbing,| Hwang 2013 DJ-1 climbing | Validation context | `VALIDATION_ONLY` | Negative geotaxis/climbing is not equivalent to flat-ground speed in the current pipeline. Numeric bar centers require manual figure extraction. |,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,27,geotaxis,| Hwang 2013 DJ-1 climbing | Validation context | `VALIDATION_ONLY` | Negative geotaxis/climbing is not equivalent to flat-ground speed in the current pipeline. Numeric bar centers require manual figure extraction. |,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,geotactic_index,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,27,climbing,| Hwang 2013 DJ-1 climbing | Validation context | `VALIDATION_ONLY` | Negative geotaxis/climbing is not equivalent to flat-ground speed in the current pipeline. Numeric bar centers require manual figure extraction. |,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,27,speed,| Hwang 2013 DJ-1 climbing | Validation context | `VALIDATION_ONLY` | Negative geotaxis/climbing is not equivalent to flat-ground speed in the current pipeline. Numeric bar centers require manual figure extraction. |,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/manual_source_review_2026-08-30.md,28,climbing,| Godena 2014 LRRK2 climbing/flight | Validation context | `VALIDATION_ONLY` | Climbing/flight and motor-neuron/VNC scope require separate assay and root-ID provenance. Do not use as a speed calibration target. |,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,28,Climbing,| Godena 2014 LRRK2 climbing/flight | Validation context | `VALIDATION_ONLY` | Climbing/flight and motor-neuron/VNC scope require separate assay and root-ID provenance. Do not use as a speed calibration target. |,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,28,speed,| Godena 2014 LRRK2 climbing/flight | Validation context | `VALIDATION_ONLY` | Climbing/flight and motor-neuron/VNC scope require separate assay and root-ID provenance. Do not use as a speed calibration target. |,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/manual_source_review_2026-08-30.md,36,mean_planar_speed_mm_s,- `metric=mean_planar_speed_mm_s`,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,mean_planar_speed_mm_s,false,canonical metric token,EXACTLY_DEFINED
research/paper_review/manual_source_review_2026-08-30.md,63,mean_planar_speed_mm_s,- `metric=mean_planar_speed_mm_s`,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,mean_planar_speed_mm_s,false,canonical metric token,EXACTLY_DEFINED
research/paper_review/manual_source_review_2026-08-30.md,90,distance,- Pink1B9 distance at Day 28: 62.091 mm; spread 61.288; n=21 flies.,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,91,distance,- Control distance at Day 28: 323.326 mm; spread 236.209; n=20 flies.,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,92,activity,- Pink1B9 activity time: 11.865 s; spread 12.914.,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,93,activity,- Control activity time: 51.894 s; spread 32.409.,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,97,distance,- The paper directly reports a decrease in distance traveled and activity time in untreated 28-day-old Pink1B9 flies compared with controls.,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,97,activity,- The paper directly reports a decrease in distance traveled and activity time in untreated 28-day-old Pink1B9 flies compared with controls.,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,98,Distance,"- Distance traveled is closer to a FlyGym path/displacement endpoint than walking speed, but the current calibration target table does not yet define an approved transfer policy for this assay and statistic.",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,98,displacement,"- Distance traveled is closer to a FlyGym path/displacement endpoint than walking speed, but the current calibration target table does not yet define an approved transfer policy for this assay and statistic.",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,98,speed,"- Distance traveled is closer to a FlyGym path/displacement endpoint than walking speed, but the current calibration target table does not yet define an approved transfer policy for this assay and statistic.",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/manual_source_review_2026-08-30.md,99,Activity,"- Activity time is not walking speed and should not be mapped to pause fraction without a separate, approved conversion rule.",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,99,speed,"- Activity time is not walking speed and should not be mapped to pause fraction without a separate, approved conversion rule.",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/manual_source_review_2026-08-30.md,105,distance,PENDING_HUMAN_SIGNOFF for distance,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,106,activity,NOT_COMPARABLE for activity_time as speed,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,106,speed,NOT_COMPARABLE for activity_time as speed,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/manual_source_review_2026-08-30.md,109,distance,Pozo may become a holdout or distance-based validation target after statistic/spread and assay-transfer policy are approved.,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,111,activity,### 4. Dumitrescu 2023 parkin RNAi DAM activity,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,116,activity,"- The activity endpoint comes from Drosophila Activity Monitor infrared beam-break counts, not planar walking speed in mm/s.",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,116,Activity,"- The activity endpoint comes from Drosophila Activity Monitor infrared beam-break counts, not planar walking speed in mm/s.",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/manual_source_review_2026-08-30.md,116,speed,"- The activity endpoint comes from Drosophila Activity Monitor infrared beam-break counts, not planar walking speed in mm/s.",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/manual_source_review_2026-08-30.md,117,mean_planar_speed_mm_s,"- The endpoint is valuable biological context for age-dependent locomotor impairment, but it is not a calibration target for `mean_planar_speed_mm_s`.",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,mean_planar_speed_mm_s,false,canonical metric token,EXACTLY_DEFINED
